		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
     310    2030       1      13      21     1.3    97.2    2.70   145.2     0.0     0.0     0.0    0.00
     311    2030       1      13      22     1.3    97.2    2.30   146.1     0.0     0.0     0.0    0.00
     312    2030       1      13      23     1.3    97.2    2.00   147.0     0.0     0.0     0.0    0.00
     313    2030       1      14       0     1.2    96.9    2.70   145.2     0.0     0.0     0.0    0.00
     314    2030       1      14       1     1.2    96.6    3.22   123.9     0.0     0.0     0.0    0.00
     315    2030       1      14       2     1.1    96.3    3.93   123.2     0.0     0.0     0.0    0.00
     316    2030       1      14       3     0.9    96.5    3.62   123.5     0.0     0.0     0.0    0.00
     317    2030       1      14       4     0.6    96.7    3.26   134.1     0.0     0.0     0.0    0.00
     318    2030       1      14       5     0.4    96.9    2.96   134.6     0.0     0.0     0.0    0.00
     319    2030       1      14       6     0.2    96.9    3.26   134.1     0.0     0.0     0.0    0.00
     320    2030       1      14       7     0.0    96.7    3.55   102.7     0.0     0.0     0.0    0.00
     321    2030       1      14       8    -0.3    96.4    3.85   102.5     0.0     0.0     0.0    0.00
     322    2030       1      14       9    -0.5    96.4    4.16   102.3     0.0     0.0     0.0    0.00
     323    2030       1      14      10    -0.5    96.4    4.53    91.7     2.1     2.1     0.0    0.00
     324    2030       1      14      11    -0.7    96.4    4.83    91.6     9.3     8.5     7.5    0.00
     325    2030       1      14      12    -0.9    96.1    4.83    91.6    21.3    20.9     2.8    0.00
     326    2030       1      14      13    -1.0    95.7    4.81    81.2    26.6    26.6     0.0    0.00
     327    2030       1      14      14    -1.2    95.5    4.81    81.2    19.9    19.7     2.2    0.00
     328    2030       1      14      15    -1.6    95.2    5.11    81.1    14.1    14.1     0.0    0.00
     329    2030       1      14      16    -2.2    94.8    5.50    70.6     4.2     4.2     0.0    0.00
     330    2030       1      14      17    -2.6    94.6    5.80    70.6     0.0     0.0     0.0    0.00
     331    2030       1      14      18    -3.0    94.6    5.80    70.6     0.0     0.0     0.0    0.00
     332    2030       1      14      19    -3.3    94.6    5.80    60.2     0.0     0.0     0.0    0.00
     333    2030       1      14      20    -3.6    94.6    5.80    60.2     0.0     0.0     0.0    0.00
     334    2030       1      14      21    -3.9    94.6    5.49    60.2     0.0     0.0     0.0    0.00
     335    2030       1      14      22    -4.3    94.6    5.10    39.2     0.0     0.0     0.0    0.00
     336    2030       1      14      23    -4.5    94.6    4.80    39.2     0.0     0.0     0.0    0.00
     337    2030       1      15       0    -4.6    94.6    4.80    39.2     0.0     0.0     0.0    0.00
     338    2030       1      15       1    -4.8    94.6    4.84    18.3     0.0     0.0     0.0    0.00
     339    2030       1      15       2    -4.9    94.6    4.84    18.3     0.0     0.0     0.0    0.01
     340    2030       1      15       3    -4.7    94.6    4.84    18.3     0.0     0.0     0.0    0.03
     341    2030       1      15       4    -4.4    94.6    4.84    18.3     0.0     0.0     0.0    0.03
     342    2030       1      15       5    -4.3    94.6    4.84    18.3     0.0     0.0     0.0    0.03
     343    2030       1      15       6    -4.0    94.3    4.84    18.3     0.0     0.0     0.0    0.03
     344    2030       1      15       7    -3.7    93.9    4.84    18.3     0.0     0.0     0.0    0.03
     345    2030       1      15       8    -3.4    93.6    4.84    18.3     0.0     0.0     0.0    0.05
     346    2030       1      15       9    -3.4    93.9    4.84    18.3     0.6     0.6     0.0    0.03
     347    2030       1      15      10    -3.3    94.3    4.90   357.6     9.3     9.3     0.0    0.01
     348    2030       1      15      11    -3.3    94.6    4.90   357.6    33.3    33.3     0.0    0.01
     349    2030       1      15      12    -3.3    93.9    4.90   357.6    55.1    55.1     0.0    0.01
     350    2030       1      15      13    -3.3    93.3    4.90   357.6    64.1    64.1     0.0    0.01
     351    2030       1      15      14    -3.3    92.7    4.90   357.6    56.9    56.9     0.0    0.00
     352    2030       1      15      15    -3.4    92.4    5.20   357.8    29.8    29.8     0.0    0.00
     353    2030       1      15      16    -3.7    92.0    5.64   347.7    10.2    10.2     0.0    0.00
     354    2030       1      15      17    -3.9    91.7    5.95   347.8     1.1     1.1     0.0    0.00
     355    2030       1      15      18    -4.3    92.7    5.24   347.5     0.0     0.0     0.0    0.01
     356    2030       1      15      19    -4.7    93.7    4.72   327.0     0.0     0.0     0.0    0.01
     357    2030       1      15      20    -5.1    94.6    4.02   326.5     0.0     0.0     0.0    0.00
     358    2030       1      15      21    -5.1    94.3    4.02   326.5     0.0     0.0     0.0    0.00
     359    2030       1      15      22    -5.0    94.0    3.98   336.6     0.0     0.0     0.0    0.00
     360    2030       1      15      23    -5.0    93.7    3.98   336.6     0.0     0.0     0.0    0.00
     361    2030       1      16       0    -5.5    93.7    3.67   336.3     0.0     0.0     0.0    0.00
     362    2030       1      16       1    -6.1    93.7    3.40   306.0     0.0     0.0     0.0    0.00
     363    2030       1      16       2    -6.7    93.7    3.10   305.6     0.0     0.0     0.0    0.00
     364    2030       1      16       3    -7.5    93.0    3.10   305.6     0.0     0.0     0.0    0.00
     365    2030       1      16       4    -8.3    92.2    3.06   315.4     0.0     0.0     0.0    0.00
     366    2030       1      16       5    -9.1    91.5    3.06   315.4     0.0     0.0     0.0    0.00
     367    2030       1      16       6    -9.2    91.4    3.06   315.4     0.0     0.0     0.0    0.00
     368    2030       1      16       7    -9.3    91.4    3.10   305.6     0.0     0.0     0.0    0.00
     369    2030       1      16       8    -9.4    91.3    3.10   305.6     0.0     0.0     0.0    0.00
     370    2030       1      16       9    -8.5    92.1    2.80   305.2     1.1     1.1     0.0    0.00
     371    2030       1      16      10    -7.6    92.9    2.35   314.1     9.0     9.0     0.0    0.00
     372    2030       1      16      11    -6.7    93.7    2.05   313.2    30.9    30.9     0.0    0.00
     373    2030       1      16      12    -6.3    94.0    2.35   314.1    50.6    50.6     0.0    0.00
     374    2030       1      16      13    -6.0    94.4    2.67   334.9    47.6    47.6     0.0    0.00
     375    2030       1      16      14    -5.6    94.7    2.97   335.4    38.6    38.6     0.0    0.00
     376    2030       1      16      15    -5.6    94.7    2.27   334.0    28.2    28.2     0.0    0.00
     377    2030       1      16      16    -5.5    94.8    1.93   213.2    11.2    11.2     0.0    0.00
     378    2030       1      16      17    -5.5    94.8    1.23   215.0     1.6     1.6     0.0    0.00
     379    2030       1      16      18    -5.6    94.7    1.23   215.0     0.0     0.0     0.0    0.00
     380    2030       1      16      19    -5.6    94.7    1.16   190.1     0.0     0.0     0.0    0.00
     381    2030       1      16      20    -5.7    94.6    1.16   190.1     0.0     0.0     0.0    0.00
     382    2030       1      16      21    -5.6    94.7    1.46   188.0     0.0     0.0     0.0    0.02
     383    2030       1      16      22    -5.4    94.9    1.79   167.7     0.0     0.0     0.0    0.02
     384    2030       1      16      23    -5.3    95.0    2.09   166.5     0.0     0.0     0.0    0.00
     385    2030       1      17       0    -4.8    95.5    2.39   165.7     0.0     0.0     0.0    0.02
     386    2030       1      17       1    -4.3    95.9    2.94   212.1     0.0     0.0     0.0    0.00
     387    2030       1      17       2    -3.8    96.4    3.24   211.9     0.0     0.0     0.0    0.01
     388    2030       1      17       3    -3.6    96.5    2.54   212.4     0.0     0.0     0.0    0.02
     389    2030       1      17       4    -3.3    96.8    1.96   230.8     0.0     0.0     0.0    0.02
     390    2030       1      17       5    -3.2    97.0    1.25   231.2     0.0     0.0     0.0    0.00
     391    2030       1      17       6    -3.2    97.0    0.95   231.6     0.0     0.0     0.0    0.00
     392    2030       1      17       7    -3.3    96.9    0.55   232.7     0.0     0.0     0.0    0.00
     393    2030       1      17       8    -3.3    96.9    0.25   236.0     0.0     0.0     0.0    0.00
     394    2030       1      17       9    -3.2    97.0    0.25   236.0     0.0     0.0     0.0    0.00
     395    2030       1      17      10    -3.0    97.1    0.25   236.0     5.1     5.1     0.0    0.00
     396    2030       1      17      11    -2.9    97.2    0.25   236.0    17.3    16.8     4.6    0.00
     397    2030       1      17      12    -2.6    97.4    0.41   283.4    31.9    31.9     0.0    0.01
     398    2030       1      17      13    -2.4    97.4    0.77   301.5    47.6    47.6     0.0    0.00
     399    2030       1      17      14    -2.2    97.4    1.06   306.7    44.8    44.8     0.0    0.00
     400    2030       1      17      15    -2.4    97.4    0.77   301.5    24.7    24.7     0.0    0.00
     401    2030       1      17      16    -2.5    97.4    0.41   283.4     8.2     8.2     0.0    0.01
     402    2030       1      17      17    -2.7    97.4    0.25   236.0     0.0     0.0     0.0    0.01
     403    2030       1      17      18    -3.0    97.1    0.25   236.0     0.0     0.0     0.0    0.03
     404    2030       1      17      19    -3.3    96.9    0.25   236.0     0.0     0.0     0.0    0.03
     405    2030       1      17      20    -3.5    96.6    0.25   236.0     0.0     0.0     0.0    0.01
     406    2030       1      17      21    -4.8    95.5    0.47   271.7     0.0     0.0     0.0    0.00
     407    2030       1      17      22    -6.1    94.2    0.84   284.8     0.0     0.0     0.0    0.00
     408    2030       1      17      23    -7.4    93.1    1.14   288.8     0.0     0.0     0.0    0.00
     409    2030       1      18       0    -8.6    92.0    1.14   288.8     0.0     0.0     0.0    0.00
     410    2030       1      18       1    -9.7    91.0    1.21   206.8     0.0     0.0     0.0    0.00
     411    2030       1      18       2   -10.8    90.0    1.21   206.8     0.0     0.0     0.0    0.00
     412    2030       1      18       3   -10.3    90.5    1.21   206.8     0.0     0.0     0.0    0.00
     413    2030       1      18       4    -9.8    90.9    1.13   181.4     0.0     0.0     0.0    0.00
     414    2030       1      18       5    -9.3    91.4    1.13   181.4     0.0     0.0     0.0    0.00
     415    2030       1      18       6    -8.2    92.3    1.13   181.4     0.0     0.0     0.0    0.00
     416    2030       1      18       7    -7.1    93.3    1.23   215.0     0.0     0.0     0.0    0.00
     417    2030       1      18       8    -6.1    94.3    1.23   215.0     0.0     0.0     0.0    0.00
     418    2030       1      18       9    -5.4    94.9    1.23   215.0     1.1     1.1     0.0    0.00
     419    2030       1      18      10    -4.8    95.5    1.25   231.2     8.0     8.0     0.0    0.00
     420    2030       1      18      11    -4.2    96.0    1.25   231.2    24.5    24.5     0.0    0.00
     421    2030       1      18      12    -3.7    96.5    1.55   231.0    39.4    39.4     0.0    0.00
     422    2030       1      18      13    -3.3    96.8    1.96   230.8    40.0    40.0     0.0    0.00
     423    2030       1      18      14    -2.9    96.5    2.26   230.7    38.0    38.0     0.0    0.03
     424    2030       1      18      15    -2.6    96.7    2.26   230.7    40.2    40.2     0.0    0.04
