		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    8627    2050      12      25      10    -4.6    95.6    3.71   194.9     4.4     4.4     0.0    0.00
    8628    2050      12      25      11    -4.2    96.0    4.01   194.5    35.2    35.2     0.0    0.00
    8629    2050      12      25      12    -4.2    96.0    3.32   195.4    69.0    26.1   438.8    0.00
    8630    2050      12      25      13    -4.2    96.0    2.43   134.4    52.2    26.6   261.6    0.00
    8631    2050      12      25      14    -4.2    96.0    1.74   136.1    21.5    21.5     0.0    0.00
    8632    2050      12      25      15    -3.6    96.6    2.43   134.4     8.7     8.7     0.0    0.00
    8633    2050      12      25      16    -2.9    97.3    2.97   111.7     2.3     2.3     0.0    0.00
    8634    2050      12      25      17    -2.2    97.9    3.66   111.4     0.0     0.0     0.0    0.00
    8635    2050      12      25      18    -1.5    98.6    4.36   111.1     0.0     0.0     0.0    0.00
    8636    2050      12      25      19    -0.7    99.4    4.97   121.6     0.0     0.0     0.0    0.00
    8637    2050      12      25      20     0.1   100.0    5.67   121.4     0.0     0.0     0.0    0.00
    8638    2050      12      25      21     0.0    99.3    6.36   121.2     0.0     0.0     0.0    0.27
    8639    2050      12      25      22     0.0    98.4    6.93    79.4     0.0     0.0     0.0    0.18
    8640    2050      12      25      23    -0.1    97.4    7.63    79.4     0.0     0.0     0.0    0.18
    8641    2050      12      26       0     0.1    98.3    7.63    79.4     0.0     0.0     0.0    0.50
    8642    2050      12      26       1     0.3    99.0    7.62   100.2     0.0     0.0     0.0    0.44
    8643    2050      12      26       2     0.5    99.7    7.62   100.2     0.0     0.0     0.0    0.32
    8644    2050      12      26       3     1.0   100.0    6.63   100.3     0.0     0.0     0.0    0.19
    8645    2050      12      26       4     1.5   100.0    6.18   232.0     0.0     0.0     0.0    0.10
    8646    2050      12      26       5     2.0   100.0    5.19   232.4     0.0     0.0     0.0    0.24
    8647    2050      12      26       6     1.3   100.0    4.50   232.8     0.0     0.0     0.0    0.13
    8648    2050      12      26       7     0.6   100.0    3.98   279.5     0.0     0.0     0.0    0.00
    8649    2050      12      26       8    -0.1    99.9    3.29   279.4     0.0     0.0     0.0    0.00
    8650    2050      12      26       9    -0.4    99.6    3.29   279.4     0.0     0.0     0.0    0.00
    8651    2050      12      26      10    -0.8    99.3    3.29   279.4     2.0     2.0     0.0    0.00
    8652    2050      12      26      11    -1.0    99.0    3.29   279.4    15.7    15.7     0.0    0.00
    8653    2050      12      26      12    -1.7    98.4    3.29   279.4    31.8    31.8     0.0    0.00
    8654    2050      12      26      13    -2.2    97.9    3.29   270.4    40.1    38.0    21.5    0.00
    8655    2050      12      26      14    -2.9    97.3    3.29   270.4    43.6    43.6     0.0    0.00
    8656    2050      12      26      15    -2.9    97.3    3.59   270.4    28.5    28.5     0.0    0.00
    8657    2050      12      26      16    -2.8    97.4    3.93   242.6     6.7     6.7     0.0    0.00
    8658    2050      12      26      17    -2.8    97.4    4.23   242.4     0.0     0.0     0.0    0.00
    8659    2050      12      26      18    -1.7    98.4    4.53   242.2     0.0     0.0     0.0    0.00
    8660    2050      12      26      19    -0.6    99.4    4.95   251.5     0.0     0.0     0.0    0.00
    8661    2050      12      26      20     0.5   100.0    5.25   251.4     0.0     0.0     0.0    0.00
    8662    2050      12      26      21     0.6   100.0    5.25   251.4     0.0     0.0     0.0    0.00
    8663    2050      12      26      22     0.6    99.9    5.22   241.9     0.0     0.0     0.0    0.00
    8664    2050      12      26      23     0.7    99.6    5.22   241.9     0.0     0.0     0.0    0.00
    8665    2050      12      27       0     0.6   100.0    4.93   242.1     0.0     0.0     0.0    0.00
    8666    2050      12      27       1     0.5   100.0    4.53   242.2     0.0     0.0     0.0    0.00
    8667    2050      12      27       2     0.4   100.0    4.23   242.4     0.0     0.0     0.0    0.00
    8668    2050      12      27       3     0.2   100.0    3.93   242.6     0.0     0.0     0.0    0.00
    8669    2050      12      27       4     0.0   100.0    3.54   242.9     0.0     0.0     0.0    0.00
    8670    2050      12      27       5    -0.2    99.8    3.24   243.1     0.0     0.0     0.0    0.00
    8671    2050      12      27       6    -0.3    99.7    3.54   242.9     0.0     0.0     0.0    0.00
    8672    2050      12      27       7    -0.3    99.7    3.90   233.2     0.0     0.0     0.0    0.00
    8673    2050      12      27       8    -0.4    99.6    4.20   233.0     0.0     0.0     0.0    0.00
    8674    2050      12      27       9    -0.8    99.2    3.90   233.2     0.0     0.0     0.0    0.00
    8675    2050      12      27      10    -1.3    98.7    3.51   233.6     4.1     4.1     0.0    0.00
    8676    2050      12      27      11    -1.8    98.3    3.21   233.9    31.8    31.8     0.0    0.00
    8677    2050      12      27      12    -1.7    98.4    3.51   233.6    57.9    35.0   229.9    0.00
    8678    2050      12      27      13    -1.5    98.6    3.90   233.2    54.8    41.0   138.0    0.00
    8679    2050      12      27      14    -1.4    98.7    4.20   233.0    49.1    49.1     0.0    0.00
    8680    2050      12      27      15    -1.3    98.7    4.50   232.8    31.8    31.8     0.0    0.00
    8681    2050      12      27      16    -1.1    98.9    4.85   223.0     7.3     7.3     0.0    0.00
    8682    2050      12      27      17    -1.0    99.0    5.15   222.9     0.0     0.0     0.0    0.00
    8683    2050      12      27      18    -0.8    99.3    5.15   222.9     0.0     0.0     0.0    0.00
    8684    2050      12      27      19    -0.6    99.4    5.10   213.2     0.0     0.0     0.0    0.00
    8685    2050      12      27      20    -0.3    99.7    5.10   213.2     0.0     0.0     0.0    0.00
    8686    2050      12      27      21     0.1   100.0    4.81   213.4     0.0     0.0     0.0    0.00
    8687    2050      12      27      22     0.5   100.0    4.41   213.7     0.0     0.0     0.0    0.00
    8688    2050      12      27      23     0.9   100.0    4.11   214.0     0.0     0.0     0.0    0.00
    8689    2050      12      28       0     1.1    98.9    4.11   214.0     0.0     0.0     0.0    0.00
    8690    2050      12      28       1     1.3    96.4    4.16   223.5     0.0     0.0     0.0    0.00
    8691    2050      12      28       2     1.5    94.1    4.16   223.5     0.0     0.0     0.0    0.00
    8692    2050      12      28       3     0.7    95.8    3.47   224.2     0.0     0.0     0.0    0.00
    8693    2050      12      28       4     0.0    97.4    2.51   156.0     0.0     0.0     0.0    0.00
    8694    2050      12      28       5    -0.8    98.4    1.82   158.2     0.0     0.0     0.0    0.00
    8695    2050      12      28       6    -1.8    98.2    1.82   158.2     0.0     0.0     0.0    0.00
    8696    2050      12      28       7    -2.8    97.4    1.74   136.1     0.0     0.0     0.0    0.00
    8697    2050      12      28       8    -3.8    96.4    1.74   136.1     0.0     0.0     0.0    0.00
    8698    2050      12      28       9    -3.9    96.3    1.74   136.1     0.0     0.0     0.0    0.00
    8699    2050      12      28      10    -3.9    96.3    1.67    89.2     3.6     3.6     0.0    0.00
    8700    2050      12      28      11    -3.9    96.2    1.67    89.2    19.2    19.2     0.0    0.00
    8701    2050      12      28      12    -2.9    97.2    1.67    89.2    31.0    31.0     0.0    0.00
    8702    2050      12      28      13    -1.9    98.1    1.70   124.6    25.3    25.3     0.0    0.00
    8703    2050      12      28      14    -0.9    99.1    1.70   124.6    16.0    16.0     0.0    0.00
    8704    2050      12      28      15    -0.5    99.5    2.00   124.0     8.3     8.3     0.0    0.00
    8705    2050      12      28      16     0.1   100.0    2.40   123.3     2.0     2.0     0.0    0.00
    8706    2050      12      28      17     0.5   100.0    2.69   122.9     0.0     0.0     0.0    0.00
    8707    2050      12      28      18     0.5   100.0    2.40   123.3     0.0     0.0     0.0    0.00
    8708    2050      12      28      19     0.5   100.0    1.98    77.8     0.0     0.0     0.0    0.00
