		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
     317    2050       1      14       4     0.5    97.3    3.28   212.2     0.0     0.0     0.0    0.00
     318    2050       1      14       5    -0.4    98.8    2.26   213.2     0.0     0.0     0.0    0.00
     319    2050       1      14       6    -0.2    99.4    2.57   212.8     0.0     0.0     0.0    0.00
     320    2050       1      14       7     0.2    99.8    2.71   145.5     0.0     0.0     0.0    0.00
     321    2050       1      14       8     0.4   100.0    3.02   144.9     0.0     0.0     0.0    0.00
     322    2050       1      14       9     1.3    97.7    4.03   143.7     0.0     0.0     0.0    0.00
     323    2050       1      14      10     2.2    95.4    5.04   142.9     2.8     2.8     0.0    0.00
     324    2050       1      14      11     3.0    93.5    6.05   142.4    14.3    14.3     0.0    0.22
     325    2050       1      14      12     2.8    95.4    7.07   142.1    25.9    25.9     0.0    0.34
     326    2050       1      14      13     2.6    97.2    8.04   131.8    16.4    16.4     0.0    0.34
     327    2050       1      14      14     2.3    99.2    9.05   131.6    16.6    16.6     0.0    0.82
     328    2050       1      14      15     3.0    99.4    8.04   131.8    13.3    13.3     0.0    1.99
     329    2050       1      14      16     3.7    99.7    7.28   191.5     8.1     8.1     0.0    2.57
     330    2050       1      14      17     4.4   100.0    6.26   191.8     0.0     0.0     0.0    1.85
     331    2050       1      14      18     4.3    99.7    5.55   192.0     0.0     0.0     0.0    0.69
     332    2050       1      14      19     4.2    99.4    4.69   133.0     0.0     0.0     0.0    0.00
     333    2050       1      14      20     4.1    99.1    3.98   133.6     0.0     0.0     0.0    0.00
     334    2050       1      14      21     4.0    99.1    3.68   133.9     0.0     0.0     0.0    0.22
     335    2050       1      14      22     3.8    99.1    3.12    27.7     0.0     0.0     0.0    0.00
     336    2050       1      14      23     3.7    99.1    2.82    27.5     0.0     0.0     0.0    0.09
     337    2050       1      15       0     3.5    99.1    3.83    28.1     0.0     0.0     0.0    0.49
     338    2050       1      15       1     3.5    99.1    4.98   347.2     0.0     0.0     0.0    0.59
     339    2050       1      15       2     3.3    99.1    6.00   347.7     0.0     0.0     0.0    0.29
     340    2050       1      15       3     3.0    95.7    8.03   348.3     0.0     0.0     0.0    0.00
     341    2050       1      15       4     2.9    92.3   10.05   348.6     0.0     0.0     0.0    0.29
     342    2050       1      15       5     2.6    88.8   12.08   348.8     0.0     0.0     0.0    0.00
     343    2050       1      15       6     2.2    88.7   10.76   348.7     0.0     0.0     0.0    0.00
     344    2050       1      15       7     2.0    88.6    9.39   338.4     0.0     0.0     0.0    0.00
     345    2050       1      15       8     1.6    88.6    8.07   338.2     0.0     0.0     0.0    0.00
     346    2050       1      15       9     1.3    89.2    7.36   338.0     0.0     0.0     0.0    0.00
     347    2050       1      15      10     0.9    90.0    6.93   298.1    13.8    13.8     0.0    0.00
     348    2050       1      15      11     0.5    90.6    6.22   297.9    61.1    24.8   311.3    0.00
     349    2050       1      15      12     0.1    92.0    4.19   296.9    96.7    52.9   296.6    0.00
     350    2050       1      15      13    -0.3    93.0    2.17   293.9    70.7    59.3    76.7    0.00
     351    2050       1      15      14    -0.8    94.0    0.26   238.7    46.0    46.0     0.0    0.00
     352    2050       1      15      15    -0.1    94.3    1.43   179.8    24.2    24.2     0.0    0.00
     353    2050       1      15      16     0.7    94.0    2.85   174.9     4.5     4.5     0.0    0.00
     354    2050       1      15      17     1.4    93.6    4.16   173.4     0.0     0.0     0.0    0.00
     355    2050       1      15      18     1.9    94.7    5.17   172.7     0.0     0.0     0.0    0.10
     356    2050       1      15      19     2.5    95.7    6.14   162.4     0.0     0.0     0.0    0.46
     357    2050       1      15      20     3.0    97.2    7.16   162.1     0.0     0.0     0.0    0.90
     358    2050       1      15      21     3.1    97.9    5.84   162.5     0.0     0.0     0.0    0.57
     359    2050       1      15      22     3.2    98.4    4.62   249.4     0.0     0.0     0.0    0.15
     360    2050       1      15      23     3.3    99.1    3.30   249.1     0.0     0.0     0.0    0.14
     361    2050       1      16       0     2.9    99.1    3.30   249.1     0.0     0.0     0.0    0.00
     362    2050       1      16       1     2.6    99.1    3.30   249.1     0.0     0.0     0.0    0.00
     363    2050       1      16       2     2.2    99.3    3.30   249.1     0.0     0.0     0.0    0.00
     364    2050       1      16       3     2.8    99.1    3.61   249.2     0.0     0.0     0.0    0.00
     365    2050       1      16       4     3.3    99.1    3.90   183.3     0.0     0.0     0.0    0.00
     366    2050       1      16       5     3.8    99.1    4.20   183.0     0.0     0.0     0.0    0.00
     367    2050       1      16       6     4.4    98.4    5.52   182.3     0.0     0.0     0.0    0.00
     368    2050       1      16       7     5.1    97.9    7.03   211.0     0.0     0.0     0.0    0.00
     369    2050       1      16       8     5.7    97.2    8.35   210.9     0.0     0.0     0.0    0.00
     370    2050       1      16       9     5.7    96.0    9.06   210.8     0.0     0.0     0.0    0.91
     371    2050       1      16      10     5.6    94.7    9.67   210.7     1.3     1.3     0.0    0.00
     372    2050       1      16      11     5.6    93.5   10.38   210.7     9.3     9.3     0.0    0.00
     373    2050       1      16      12     6.0    91.7   10.07   210.7     8.1     8.1     0.0    0.00
     374    2050       1      16      13     6.2    89.8    9.70   240.0    15.1    15.1     0.0    0.52
     375    2050       1      16      14     6.6    87.9    9.39   240.0    48.2    48.2     0.0    0.00
     376    2050       1      16      15     6.1    85.1    8.68   240.0    33.7    33.7     0.0    0.00
     377    2050       1      16      16     5.7    82.2    8.06   259.3    11.3    11.3     0.0    0.00
     378    2050       1      16      17     5.3    79.4    7.35   259.3     0.0     0.0     0.0    0.00
     379    2050       1      16      18     4.6    78.4    6.33   259.1     0.0     0.0     0.0    0.00
     380    2050       1      16      19     4.0    77.5    5.32   259.0     0.0     0.0     0.0    0.00
     381    2050       1      16      20     3.3    76.5    4.30   258.7     0.0     0.0     0.0    0.00
     382    2050       1      16      21     3.3    79.7    4.61   258.8     0.0     0.0     0.0    0.00
     383    2050       1      16      22     3.2    82.9    5.03   230.4     0.0     0.0     0.0    0.00
     384    2050       1      16      23     3.2    86.0    5.33   230.4     0.0     0.0     0.0    0.00
     385    2050       1      17       0     3.2    86.0    5.64   230.4     0.0     0.0     0.0    0.00
     386    2050       1      17       1     3.1    86.0    6.04   249.5     0.0     0.0     0.0    0.00
     387    2050       1      17       2     3.1    86.0    6.34   249.5     0.0     0.0     0.0    0.00
     388    2050       1      17       3     3.2    81.6    7.36   249.6     0.0     0.0     0.0    0.00
     389    2050       1      17       4     3.3    77.2    8.36   259.3     0.0     0.0     0.0    0.00
     390    2050       1      17       5     3.4    72.7    9.38   259.4     0.0     0.0     0.0    0.00
     391    2050       1      17       6     3.2    71.7    9.07   259.4     0.0     0.0     0.0    0.00
     392    2050       1      17       7     3.0    70.7    8.65   269.1     0.0     0.0     0.0    0.00
     393    2050       1      17       8     2.9    69.8    8.34   269.1     0.0     0.0     0.0    0.00
     394    2050       1      17       9     2.9    70.1    7.63   269.0     0.0     0.0     0.0    0.00
     395    2050       1      17      10     3.0    70.4    7.02   268.9    16.6    16.6     0.0    0.00
     396    2050       1      17      11     3.1    70.7    6.31   268.8    61.8    25.6   292.7    0.00
     397    2050       1      17      12     3.4    69.5    6.62   268.8   102.1    39.1   407.0    0.00
     398    2050       1      17      13     3.7    68.1    7.02   268.9   119.9    37.8   530.6    0.00
     399    2050       1      17      14     4.0    66.9    7.33   268.9   104.8    33.8   566.2    0.00
     400    2050       1      17      15     3.2    70.7    6.62   268.8    62.3    62.3     0.0    0.00
     401    2050       1      17      16     2.3    74.7    6.04   239.9    11.0    11.0     0.0    0.00
     402    2050       1      17      17     1.6    79.1    5.33   239.9     0.0     0.0     0.0    0.00
     403    2050       1      17      18     1.1    83.3    4.62   239.9     0.0     0.0     0.0    0.00
     404    2050       1      17      19     0.8    87.5    4.01   230.6     0.0     0.0     0.0    0.00
     405    2050       1      17      20     0.3    91.7    3.30   230.7     0.0     0.0     0.0    0.00
     406    2050       1      17      21     0.5    91.9    2.59   230.9     0.0     0.0     0.0    0.00
     407    2050       1      17      22     0.8    92.0    1.79   168.2     0.0     0.0     0.0    0.00
     408    2050       1      17      23     1.0    92.1    1.10   173.5     0.0     0.0     0.0    0.00
     409    2050       1      18       0     1.6    93.7    2.40   166.1     0.0     0.0     0.0    0.00
     410    2050       1      18       1     2.1    95.4    3.77   154.0     0.0     0.0     0.0    0.00
     411    2050       1      18       2     2.7    97.2    5.09   152.9     0.0     0.0     0.0    0.22
     412    2050       1      18       3     3.3    97.9    5.39   152.8     0.0     0.0     0.0    1.34
     413    2050       1      18       4     3.8    98.4    5.80   152.6     0.0     0.0     0.0    1.34
     414    2050       1      18       5     4.4    99.1    6.10   152.5     0.0     0.0     0.0    1.62
     415    2050       1      18       6     4.9    97.9    8.13   151.8     0.0     0.0     0.0    5.65
     416    2050       1      18       7     5.4    96.6   10.35   200.9     0.0     0.0     0.0    2.07
     417    2050       1      18       8     5.9    95.4   12.38   200.8     0.0     0.0     0.0    2.07
     418    2050       1      18       9     6.0    94.7   12.08   200.8     0.0     0.0     0.0    1.48
     419    2050       1      18      10     6.1    94.2   11.70   210.6     2.3     2.3     0.0    0.32
     420    2050       1      18      11     6.1    93.5   11.39   210.6    19.8    19.8     0.0    0.82
     421    2050       1      18      12     5.7    93.2   10.38   210.7    23.6    23.6     0.0    0.82
     422    2050       1      18      13     5.2    92.9    9.39   240.0    25.4    25.4     0.0    0.61
     423    2050       1      18      14     4.8    92.6    8.38   240.0    44.0    44.0     0.0    0.39
     424    2050       1      18      15     4.5    92.3    8.07   240.0    45.0    45.0     0.0    1.30
