Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    6359    2100       9      21      22    12.6    99.3    1.14   191.4     0.0     0.0     0.0    0.00
    6360    2100       9      21      23    11.8   100.0    0.95   202.8     0.0     0.0     0.0    0.00
    6361    2100       9      22       0    11.7   100.0    1.14   191.4     0.0     0.0     0.0    0.00
    6362    2100       9      22       1    11.5   100.0    1.30   171.4     0.0     0.0     0.0    0.00
    6363    2100       9      22       2    11.4   100.0    1.55   165.9     0.0     0.0     0.0    0.07
    6364    2100       9      22       3    11.9    99.7    1.81   162.0     0.0     0.0     0.0    0.14
    6365    2100       9      22       4    12.3    99.3    2.04   146.6     0.0     0.0     0.0    0.00
    6366    2100       9      22       5    12.7    98.9    2.31   144.6     0.0     0.0     0.0    0.00
    6367    2100       9      22       6    12.8    99.3    2.31   144.6     0.0     0.0     0.0    0.00
    6368    2100       9      22       7    13.0    99.7    2.10   119.2     7.6     7.6     0.0    0.00
    6369    2100       9      22       8    13.1   100.0    2.10   119.2    68.4    44.9   128.0    0.00
    6370    2100       9      22       9    13.6    97.5    2.10   119.2   169.5   123.4   157.2    0.00
    6371    2100       9      22      10    14.0    95.0    2.10   119.2   156.8   131.6    65.7    0.00
    6372    2100       9      22      11    14.5    92.5    2.10   119.2   144.8   132.3    28.2    0.00
    6373    2100       9      22      12    15.2    87.3    2.10   119.2   139.8   128.5    23.8    0.00
    6374    2100       9      22      13    15.8    82.0    2.23    37.0   225.0   188.5    76.3    0.00
    6375    2100       9      22      14    16.4    76.8    2.23    37.0   241.7   199.9    94.1    0.00
    6376    2100       9      22      15    15.8    84.1    1.59    31.5   146.6   121.6    65.8    0.47
    6377    2100       9      22      16    15.2    91.5    1.90   323.8    62.6    53.6    31.0    4.26
    6378    2100       9      22      17    14.5    98.9    1.34   311.2    56.4    50.2    33.4    0.31
    6379    2100       9      22      18    14.2    98.9    1.57   317.7    34.0    34.0     0.0    0.00
    6380    2100       9      22      19    13.8    98.9    1.49   348.8     6.8     6.8     0.0    0.00
    6381    2100       9      22      20    13.5    98.9    1.74   353.6     0.0     0.0     0.0    0.16
    6382    2100       9      22      21    13.3    99.3    1.49   348.8     0.0     0.0     0.0    0.27
    6383    2100       9      22      22    13.0    99.7    0.89   356.8     0.0     0.0     0.0    0.30
    6384    2100       9      22      23    12.8   100.0    0.71   341.0     0.0     0.0     0.0    0.08
    6385    2100       9      23       0    12.8   100.0    0.71   341.0     0.0     0.0     0.0    0.03
    6386    2100       9      23       1    12.9   100.0    1.44   305.7     0.0     0.0     0.0    0.00
    6387    2100       9      23       2    12.9   100.0    1.44   305.7     0.0     0.0     0.0    0.00
    6388    2100       9      23       3    12.9    99.3    1.68   311.2     0.0     0.0     0.0    0.00
    6389    2100       9      23       4    12.9    98.6    2.02   316.4     0.0     0.0     0.0    0.00
    6390    2100       9      23       5    12.9    97.9    2.29   319.2     0.0     0.0     0.0    0.04
    6391    2100       9      23       6    12.6    98.6    2.29   319.2     0.0     0.0     0.0    0.00
    6392    2100       9      23       7    12.1    99.3    2.50   304.2    10.9    10.9     0.0    0.00
    6393    2100       9      23       8    11.7   100.0    2.50   304.2    68.1    62.2    33.0    0.00
    6394    2100       9      23       9    12.2    99.3    2.50   304.2   136.3   124.5    41.6    0.00
    6395    2100       9      23      10    12.6    98.6    2.64   289.8   116.6   105.8    29.1    0.00
    6396    2100       9      23      11    13.0    97.9    2.64   289.8   123.1   112.1    25.0    0.00
    6397    2100       9      23      12    13.3    92.5    2.36   288.6   146.0   133.5    26.4    0.00
    6398    2100       9      23      13    13.6    87.3    2.06   256.7   143.9   132.2    24.6    0.00
    6399    2100       9      23      14    13.9    82.0    1.78   257.7   199.1   177.0    50.3    0.00
    6400    2100       9      23      15    14.0    79.6    2.06   256.7   158.3   138.6    52.3    0.00
    6401    2100       9      23      16    14.0    77.1    2.44   255.6   116.6   102.3    50.2    0.00
    6402    2100       9      23      17    14.1    74.7    2.72   255.0   114.3    71.6   244.6    0.00
    6403    2100       9      23      18    13.1    82.3    2.72   255.0    57.0    57.0     0.0    0.00
    6404    2100       9      23      19    12.1    90.1    2.37   219.1     9.4     9.4     0.0    0.00
    6405    2100       9      23      20    11.1    97.9    2.37   219.1     0.0     0.0     0.0    0.00
    6406    2100       9      23      21    10.9    98.6    2.37   219.1     0.0     0.0     0.0    0.00
    6407    2100       9      23      22    10.7    99.3    2.37   219.1     0.0     0.0     0.0    0.00
    6408    2100       9      23      23    10.5   100.0    2.37   219.1     0.0     0.0     0.0    0.00
    6409    2100       9      24       0    11.3    97.9    2.64   217.1     0.0     0.0     0.0    0.00
    6410    2100       9      24       1    12.2    95.7    3.11   223.1     0.0     0.0     0.0    0.00
    6411    2100       9      24       2    12.9    93.6    3.39   222.0     0.0     0.0     0.0    0.00
    6412    2100       9      24       3    12.6    95.0    3.67   221.1     0.0     0.0     0.0    0.00
    6413    2100       9      24       4    12.1    96.5    3.80   202.5     0.0     0.0     0.0    0.00
    6414    2100       9      24       5    11.7    97.9    4.08   201.6     0.0     0.0     0.0    0.00
    6415    2100       9      24       6    12.1    97.9    3.80   202.5     0.0     0.0     0.0    0.00
    6416    2100       9      24       7    12.4    97.9    3.30   194.8    10.6    10.6     0.0    0.00
    6417    2100       9      24       8    12.7    97.9    3.02   196.2    46.7    41.5    30.8    0.00
    6418    2100       9      24       9    14.0    92.2    3.66   193.3   117.2   100.7    58.5    0.00
    6419    2100       9      24      10    15.2    86.5    4.36   200.9   242.9   164.6   211.2    0.00
    6420    2100       9      24      11    16.4    81.0    5.01   199.4   376.2   190.3   428.6    0.00
    6421    2100       9      24      12    16.4    81.0    5.01   199.4   254.6   167.1   187.8    0.00
    6422    2100       9      24      13    16.4    81.0    5.01   199.4   145.7   126.0    42.3    1.17
    6423    2100       9      24      14    16.4    81.0    5.01   199.4   252.6   165.3   201.8    0.93
    6424    2100       9      24      15    16.2    85.5    5.01   199.4   119.0    81.1   102.5    2.17
    6425    2100       9      24      16    15.8    90.1    4.87   190.0    58.8    52.8    21.4    3.64
    6426    2100       9      24      17    15.5    94.7    4.87   190.0    81.1    66.6    86.0    0.35
    6427    2100       9      24      18    14.9    96.5    4.59   190.6    38.8    38.8     0.0    0.46
    6428    2100       9      24      19    14.3    98.2    4.08   181.9     5.6     5.6     0.0    0.81
    6429    2100       9      24      20    13.7   100.0    3.80   182.8     0.0     0.0     0.0    0.00
    6430    2100       9      24      21    14.0   100.0    3.52   183.8     0.0     0.0     0.0    0.00
    6431    2100       9      24      22    14.3   100.0    3.43   203.8     0.0     0.0     0.0    0.00
    6432    2100       9      24      23    14.6   100.0    3.16   205.1     0.0     0.0     0.0    0.00
    6433    2100       9      25       0    14.4   100.0    3.16   205.1     0.0     0.0     0.0    0.14
    6434    2100       9      25       1    14.3   100.0    3.02   196.2     0.0     0.0     0.0    1.54
    6435    2100       9      25       2    14.1   100.0    3.02   196.2     0.0     0.0     0.0    0.85
    6436    2100       9      25       3    14.0    98.9    2.75   197.9     0.0     0.0     0.0    0.20
    6437    2100       9      25       4    13.8    97.9    2.91   239.9     0.0     0.0     0.0    2.20
    6438    2100       9      25       5    13.7    96.8    2.63   241.0     0.0     0.0     0.0    0.27
    6439    2100       9      25       6    13.6    97.9    2.91   239.9     0.0     0.0     0.0    0.00
    6440    2100       9      25       7    13.5    98.9    3.28   238.8     6.8     6.8     0.0    0.14
    6441    2100       9      25       8    13.4   100.0    3.56   238.1    49.1    43.8    32.2    0.06
    6442    2100       9      25       9    13.9    98.2    3.28   238.8    63.8    58.0    21.0    0.00
    6443    2100       9      25      10    14.4    96.5    3.03   269.0   111.7    99.0    34.7    0.64
    6444    2100       9      25      11    14.9    94.7    2.74   268.9   232.3   165.9   155.3    2.06
    6445    2100       9      25      12    14.8    92.9    3.41   269.1   221.7   168.9   114.9    1.60
    6446    2100       9      25      13    14.7    91.2    3.97   261.4   192.1   151.0    89.4    0.37
    6447    2100       9      25      14    14.6    89.4    4.64   261.2   217.6   139.6   182.5    0.00
    6448    2100       9      25      15    14.4    89.4    4.92   261.1   215.6   138.6   211.8    0.37
    6449    2100       9      25      16    14.3    89.4    5.30   261.0   176.3   111.6   236.5    0.64
    6450    2100       9      25      17    14.1    89.4    5.59   261.0    91.7    68.7   140.5    0.00
    6451    2100       9      25      18    13.7    92.5    5.30   261.0    25.6    25.6     0.0    0.13
    6452    2100       9      25      19    13.3    95.7    4.92   261.1     3.0     3.0     0.0    0.13
    6453    2100       9      25      20    12.9    98.9    4.64   261.2     0.0     0.0     0.0    0.00
    6454    2100       9      25      21    12.8    99.3    4.35   261.3     0.0     0.0     0.0    0.02
    6455    2100       9      25      22    12.8    99.7    3.95   253.5     0.0     0.0     0.0    0.02
    6456    2100       9      25      23    12.7   100.0    3.67   253.7     0.0     0.0     0.0    0.02
    6457    2100       9      26       0    12.7   100.0    3.67   253.7     0.0     0.0     0.0    0.02
    6458    2100       9      26       1    12.7   100.0    3.67   253.7     0.0     0.0     0.0    0.02
    6459    2100       9      26       2    12.7   100.0    3.67   253.7     0.0     0.0     0.0    0.02
    6460    2100       9      26       3    12.7    98.6    3.67   253.7     0.0     0.0     0.0    0.02
    6461    2100       9      26       4    12.7    97.1    3.67   253.7     0.0     0.0     0.0    0.02
    6462    2100       9      26       5    12.7    95.7    3.67   253.7     0.0     0.0     0.0    0.02
    6463    2100       9      26       6    12.8    97.1    3.67   253.7     0.0     0.0     0.0    0.00
    6464    2100       9      26       7    12.8    98.6    3.67   253.7    12.1    12.1     0.0    0.00
    6465    2100       9      26       8    12.9   100.0    3.67   253.7    49.4    43.8    35.4    0.00
    6466    2100       9      26       9    13.9    91.5    3.67   253.7   129.5    96.5   123.0    0.00
    6467    2100       9      26      10    14.9    83.1    3.62   246.0   294.6   105.7   527.5    0.00
    6468    2100       9      26      11    15.9    74.7    3.62   246.0   390.6   105.3   676.8    0.00
    6469    2100       9      26      12    16.7    68.5    3.62   246.0   430.9    94.1   741.3    0.00
    6470    2100       9      26      13    17.6    62.4    3.62   246.0   467.3    82.2   847.8    0.00
    6471    2100       9      26      14    18.5    56.3    3.62   246.0   346.3   109.6   562.1    0.00
    6472    2100       9      26      15    18.2    59.0    3.34   246.5   232.3   139.2   260.7    0.00
    6473    2100       9      26      16    17.8    61.7    2.52   209.0   148.4   120.4   104.8    0.00
    6474    2100       9      26      17    17.5    64.4    2.25   211.4    70.7    63.8    44.8    0.00
    6475    2100       9      26      18    16.7    75.8    3.16   205.1    18.8    18.8     0.0    0.55
    6476    2100       9      26      19    15.9    87.3    4.08   201.6     2.0     2.0     0.0    0.43
    6477    2100       9      26      20    15.1    98.9    5.01   199.4     0.0     0.0     0.0    0.71
    6478    2100       9      26      21    14.9    98.9    4.73   200.0     0.0     0.0     0.0    0.29
    6479    2100       9      26      22    14.7    98.9    4.36   200.9     0.0     0.0     0.0    0.00
    6480    2100       9      26      23    14.5    98.9    4.08   201.6     0.0     0.0     0.0    0.00
    6481    2100       9      27       0    14.4    99.3    4.08   201.6     0.0     0.0     0.0    0.00
    6482    2100       9      27       1    14.4    99.7    4.08   201.6     0.0     0.0     0.0    0.39
    6483    2100       9      27       2    14.3   100.0    4.08   201.6     0.0     0.0     0.0    0.19
    6484    2100       9      27       3    14.4    98.6    4.08   201.6     0.0     0.0     0.0    0.00
