Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
    8167    2030      12       7       6     6.9    94.9    9.06   201.1     0.0     0.0     0.0    0.00
    8168    2030      12       7       7     6.9    94.6    9.06   201.1     0.0     0.0     0.0    0.00
    8169    2030      12       7       8     6.8    94.3    9.06   201.1     0.0     0.0     0.0    0.00
    8170    2030      12       7       9     6.6    94.6    8.76   201.1     0.0     0.0     0.0    0.00
    8171    2030      12       7      10     6.5    94.9    8.30   181.2     1.3     1.3     0.0    0.00
    8172    2030      12       7      11     6.3    95.2    8.00   181.2     4.7     4.6     1.1    0.00
    8173    2030      12       7      12     6.1    95.5    8.00   181.2     5.0     5.0     0.0    0.00
    8174    2030      12       7      13     5.8    95.9    7.94   161.2     6.8     6.8     0.0    0.91
    8175    2030      12       7      14     5.7    96.2    7.94   161.2     5.3     5.3     0.0    0.00
    8176    2030      12       7      15     5.5    95.2    8.24   161.1     1.8     1.8     0.0    0.00
    8177    2030      12       7      16     5.3    94.3    8.62   151.0     0.0     0.0     0.0    0.00
    8178    2030      12       7      17     5.1    93.3    8.92   150.9     0.0     0.0     0.0    0.00
    8179    2030      12       7      18     5.0    92.7    8.92   150.9     0.0     0.0     0.0    0.00
    8180    2030      12       7      19     5.0    92.1    8.89   140.8     0.0     0.0     0.0    0.00
    8181    2030      12       7      20     4.9    91.4    8.89   140.8     0.0     0.0     0.0    0.00
    8182    2030      12       7      21     4.6    93.3    9.19   140.8     0.0     0.0     0.0    0.00
    8183    2030      12       7      22     4.3    95.2    9.56   120.5     0.0     0.0     0.0    0.00
    8184    2030      12       7      23     4.1    97.1    9.86   120.5     0.0     0.0     0.0    1.34
    8185    2030      12       8       0     4.0    96.2    9.86   120.5     0.0     0.0     0.0    4.60
    8186    2030      12       8       1     4.0    95.2    9.89   140.7     0.0     0.0     0.0    4.85
    8187    2030      12       8       2     3.9    94.3    9.89   140.7     0.0     0.0     0.0    4.13
    8188    2030      12       8       3     4.3    94.6    9.89   140.7     0.0     0.0     0.0    2.61
    8189    2030      12       8       4     4.8    94.9    9.92   150.8     0.0     0.0     0.0    2.61
    8190    2030      12       8       5     5.3    95.2    9.92   150.8     0.0     0.0     0.0    0.45
    8191    2030      12       8       6     5.7    95.2   10.22   150.8     0.0     0.0     0.0    0.00
    8192    2030      12       8       7     6.0    95.2   10.67   170.9     0.0     0.0     0.0    0.00
    8193    2030      12       8       8     6.4    95.2   10.97   170.9     0.0     0.0     0.0    0.29
    8194    2030      12       8       9     6.7    93.6   11.68   170.8     0.0     0.0     0.0    0.45
    8195    2030      12       8      10     7.1    92.1   12.37   200.8     2.4     2.4     0.0    0.94
    8196    2030      12       8      11     7.4    90.4   13.07   200.7     6.8     6.7     0.9    1.93
    8197    2030      12       8      12     7.2    92.1   12.07   200.8     7.1     7.1     0.0    1.22
    8198    2030      12       8      13     7.0    93.6   11.04   190.9    13.9    13.9     0.0    0.00
    8199    2030      12       8      14     6.8    95.2   10.03   191.0    11.2    11.2     0.0    0.58
    8200    2030      12       8      15     6.7    94.0   10.33   191.0     5.0     5.0     0.0    0.00
    8201    2030      12       8      16     6.7    92.7   10.76   200.9     0.3     0.3     0.0    0.00
    8202    2030      12       8      17     6.6    91.4   11.06   200.9     0.0     0.0     0.0    0.58
    8203    2030      12       8      18     6.6    90.4   10.36   200.9     0.0     0.0     0.0    0.00
    8204    2030      12       8      19     6.7    89.5    9.70   181.0     0.0     0.0     0.0    0.58
    8205    2030      12       8      20     6.7    88.5    9.00   181.1     0.0     0.0     0.0    0.00
    8206    2030      12       8      21     6.3    90.7    8.70   181.1     0.0     0.0     0.0    0.00
    8207    2030      12       8      22     6.0    93.0    8.30   181.2     0.0     0.0     0.0    0.00
    8208    2030      12       8      23     5.7    95.2    8.00   181.2     0.0     0.0     0.0    0.00
    8209    2030      12       9       0     5.8    94.3    8.00   181.2     0.0     0.0     0.0    0.00
    8210    2030      12       9       1     5.8    93.3    8.09   211.1     0.0     0.0     0.0    0.00
    8211    2030      12       9       2     5.9    92.4    8.09   211.1     0.0     0.0     0.0    0.00
    8212    2030      12       9       3     5.8    91.4    7.39   211.2     0.0     0.0     0.0    0.00
    8213    2030      12       9       4     5.8    90.4    6.76   201.4     0.0     0.0     0.0    0.13
    8214    2030      12       9       5     5.8    89.5    6.06   201.6     0.0     0.0     0.0    0.00
    8215    2030      12       9       6     5.6    91.1    5.76   201.7     0.0     0.0     0.0    0.00
    8216    2030      12       9       7     5.3    92.7    5.36   201.8     0.0     0.0     0.0    0.54
    8217    2030      12       9       8     5.1    94.3    5.06   201.9     0.0     0.0     0.0    0.40
    8218    2030      12       9       9     5.1    94.6    5.36   201.8     0.0     0.0     0.0    0.13
    8219    2030      12       9      10     5.1    94.9    5.76   201.7     5.3     5.3     0.0    0.00
    8220    2030      12       9      11     5.1    95.2    6.06   201.6    16.0    16.0     0.0    0.00
    8221    2030      12       9      12     4.9    93.6    6.36   201.5    24.4    24.4     0.0    0.00
    8222    2030      12       9      13     4.8    92.1    6.81   221.2    37.2    37.2     0.0    0.10
    8223    2030      12       9      14     4.6    90.4    7.11   221.1    17.8    17.8     0.0    0.35
    8224    2030      12       9      15     4.8    91.4    6.81   221.2     8.4     8.4     0.0    0.20
    8225    2030      12       9      16     5.0    92.4    6.36   201.5     0.6     0.6     0.0    0.30
    8226    2030      12       9      17     5.2    93.3    6.06   201.6     0.0     0.0     0.0    0.00
    8227    2030      12       9      18     5.1    93.0    5.76   201.7     0.0     0.0     0.0    0.00
    8228    2030      12       9      19     5.1    92.7    5.33   191.9     0.0     0.0     0.0    0.00
    8229    2030      12       9      20     5.0    92.4    5.03   192.0     0.0     0.0     0.0    0.05
    8230    2030      12       9      21     4.9    92.7    4.73   192.1     0.0     0.0     0.0    0.00
    8231    2030      12       9      22     4.7    93.0    4.24   162.2     0.0     0.0     0.0    0.00
    8232    2030      12       9      23     4.6    93.3    3.94   162.3     0.0     0.0     0.0    0.00
    8233    2030      12      10       0     4.2    94.3    3.24   162.8     0.0     0.0     0.0    0.00
    8234    2030      12      10       1     3.8    95.2    2.55   121.8     0.0     0.0     0.0    0.00
    8235    2030      12      10       2     3.4    96.2    1.85   122.5     0.0     0.0     0.0    0.00
    8236    2030      12      10       3     3.5    95.9    2.85   121.6     0.0     0.0     0.0    0.00
    8237    2030      12      10       4     3.7    95.5    3.89   141.9     0.0     0.0     0.0    0.00
    8238    2030      12      10       5     3.8    95.2    4.89   141.5     0.0     0.0     0.0    0.00
    8239    2030      12      10       6     3.9    94.9    4.89   141.5     0.0     0.0     0.0    0.00
    8240    2030      12      10       7     4.1    94.6    4.89   141.5     0.0     0.0     0.0    0.00
    8241    2030      12      10       8     4.2    94.3    4.89   141.5     0.0     0.0     0.0    0.00
    8242    2030      12      10       9     4.2    94.0    4.59   141.6     0.0     0.0     0.0    0.54
    8243    2030      12      10      10     4.2    93.6    4.19   141.7     1.0     1.0     0.0    0.00
    8244    2030      12      10      11     4.2    93.3    3.89   141.9     4.0     3.3     6.6    0.00
    8245    2030      12      10      12     4.3    94.0    3.89   141.9     5.8     5.6     1.4    0.00
    8246    2030      12      10      13     4.3    94.6    3.91   152.1     7.4     7.0     3.1    0.00
    8247    2030      12      10      14     4.4    95.2    3.91   152.1     5.5     5.5     0.0    0.03
    8248    2030      12      10      15     4.5    94.3    3.91   152.1     1.6     1.6     0.0    0.03
    8249    2030      12      10      16     4.7    93.3    3.91   152.1     0.0     0.0     0.0    0.03
    8250    2030      12      10      17     4.8    92.4    3.91   152.1     0.0     0.0     0.0    0.00
    8251    2030      12      10      18     4.8    92.7    3.91   152.1     0.0     0.0     0.0    0.00
    8252    2030      12      10      19     4.9    93.0    3.91   152.1     0.0     0.0     0.0    0.00
    8253    2030      12      10      20     4.9    93.3    3.91   152.1     0.0     0.0     0.0    0.00
    8254    2030      12      10      21     4.9    94.6    3.61   152.3     0.0     0.0     0.0    0.00
    8255    2030      12      10      22     5.0    95.9    3.24   162.8     0.0     0.0     0.0    0.00
    8256    2030      12      10      23     5.0    97.1    2.94   163.1     0.0     0.0     0.0    0.00
    8257    2030      12      11       0     5.1    97.4    2.64   163.5     0.0     0.0     0.0    0.00
    8258    2030      12      11       1     5.3    97.8    2.27   174.3     0.0     0.0     0.0    0.95
    8259    2030      12      11       2     5.4    98.1    1.97   174.9     0.0     0.0     0.0    0.00
    8260    2030      12      11       3     5.5    98.1    1.97   174.9     0.0     0.0     0.0    0.00
    8261    2030      12      11       4     5.5    98.1    2.06   204.6     0.0     0.0     0.0    0.00
    8262    2030      12      11       5     5.6    98.1    2.06   204.6     0.0     0.0     0.0    0.00
    8263    2030      12      11       6     5.7    98.1    2.36   204.1     0.0     0.0     0.0    0.00
    8264    2030      12      11       7     5.7    98.1    2.73   193.6     0.0     0.0     0.0    0.00
    8265    2030      12      11       8     5.8    98.1    3.03   193.3     0.0     0.0     0.0    0.00
    8266    2030      12      11       9     5.8    98.4    2.33   194.3     0.0     0.0     0.0    0.00
    8267    2030      12      11      10     5.7    98.8    1.88   279.3     1.8     1.8     0.0    0.00
    8268    2030      12      11      11     5.7    99.0    1.17   279.0    15.2    15.2     0.0    0.00
    8269    2030      12      11      12     5.9    97.4    0.87   278.6    22.8    22.8     0.0    0.00
    8270    2030      12      11      13     6.2    95.9    0.47   277.4    66.1    41.5   217.3    0.00
    8271    2030      12      11      14     6.5    94.3    0.17   273.0    51.9    51.9     0.0    0.00
    8272    2030      12      11      15     5.9    94.9    0.17   273.0     8.4     8.4     0.0    0.00
    8273    2030      12      11      16     5.4    95.5    0.17   273.0     0.0     0.0     0.0    0.00
    8274    2030      12      11      17     4.8    96.2    0.17   273.0     0.0     0.0     0.0    0.00
    8275    2030      12      11      18     4.6    96.9    0.85   302.9     0.0     0.0     0.0    0.00
    8276    2030      12      11      19     4.4    97.4    1.44   305.8     0.0     0.0     0.0    0.00
    8277    2030      12      11      20     4.2    98.1    2.14   307.2     0.0     0.0     0.0    0.00
    8278    2030      12      11      21     4.2    98.1    2.44   307.5     0.0     0.0     0.0    0.00
    8279    2030      12      11      22     4.0    98.1    2.84   307.9     0.0     0.0     0.0    0.00
    8280    2030      12      11      23     3.9    98.1    3.14   308.1     0.0     0.0     0.0    0.00
    8281    2030      12      12       0     4.1    98.1    3.84   308.4     0.0     0.0     0.0    0.00
    8282    2030      12      12       1     4.2    98.1    4.38   337.9     0.0     0.0     0.0    0.00
    8283    2030      12      12       2     4.4    98.1    5.08   338.2     0.0     0.0     0.0    0.00
    8284    2030      12      12       3     3.6    97.4    5.08   338.2     0.0     0.0     0.0    0.00
    8285    2030      12      12       4     2.8    96.9    5.02   358.0     0.0     0.0     0.0    0.00
    8286    2030      12      12       5     2.0    96.2    5.02   358.0     0.0     0.0     0.0    0.00
    8287    2030      12      12       6     1.6    94.3    5.32   358.1     0.0     0.0     0.0    0.00
    8288    2030      12      12       7     1.1    92.7    5.78   338.4     0.0     0.0     0.0    0.00
