Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
     259    2100       1      11      18     4.7    92.7    4.83   319.2     0.0     0.0     0.0    0.00
     260    2100       1      11      19     4.7    92.3    3.69   295.1     0.0     0.0     0.0    0.00
     261    2100       1      11      20     4.5    91.8    2.38   286.5     0.0     0.0     0.0    0.00
     262    2100       1      11      21     4.4    93.9    1.72   276.4     0.0     0.0     0.0    0.00
     263    2100       1      11      22     4.3    96.0    1.23   259.7     0.0     0.0     0.0    0.00
     264    2100       1      11      23     4.2    98.1    0.95   222.4     0.0     0.0     0.0    0.00
     265    2100       1      12       0     3.7    98.6    0.50   132.6     0.0     0.0     0.0    0.00
     266    2100       1      12       1     3.2    99.1    1.37    88.7     0.0     0.0     0.0    0.00
     267    2100       1      12       2     2.7    99.6    2.41    80.5     0.0     0.0     0.0    0.00
     268    2100       1      12       3     2.8    99.3    2.41    80.5     0.0     0.0     0.0    0.00
     269    2100       1      12       4     2.9    98.8    2.32    67.1     0.0     0.0     0.0    0.00
     270    2100       1      12       5     3.0    98.5    2.32    67.1     0.0     0.0     0.0    0.00
     271    2100       1      12       6     3.1    98.1    3.07    65.4     0.0     0.0     0.0    0.00
     272    2100       1      12       7     3.1    97.7    3.66    52.0     0.0     0.0     0.0    0.00
     273    2100       1      12       8     3.2    97.4    4.41    51.6     0.0     0.0     0.0    0.00
     274    2100       1      12       9     3.2    97.4    4.41    51.6     0.0     0.0     0.0    0.00
     275    2100       1      12      10     3.2    97.4    4.41    51.6     5.6     5.6     0.0    0.00
     276    2100       1      12      11     3.2    97.4    4.41    51.6    20.8    20.8     0.0    0.00
     277    2100       1      12      12     3.1    97.0    4.41    51.6    31.7    31.7     0.0    0.00
     278    2100       1      12      13     2.9    96.6    4.41    51.6    46.8    46.8     0.0    0.00
     279    2100       1      12      14     2.8    96.1    4.41    51.6    39.9    39.9     0.0    0.00
     280    2100       1      12      15     2.1    97.1    3.66    52.0    26.2    26.2     0.0    0.00
     281    2100       1      12      16     1.5    98.1    3.04    26.2     6.6     6.6     0.0    0.00
     282    2100       1      12      17     0.8    99.1    2.29    24.9     0.0     0.0     0.0    0.00
     283    2100       1      12      18     0.6    99.9    1.23    20.5     0.0     0.0     0.0    0.00
     284    2100       1      12      19     0.5   100.0    0.25   335.0     0.0     0.0     0.0    0.00
     285    2100       1      12      20     0.3   100.0    0.95   222.4     0.0     0.0     0.0    0.00
     286    2100       1      12      21     0.8   100.0    0.45   171.8     0.0     0.0     0.0    0.00
     287    2100       1      12      22     1.4   100.0    0.70   108.7     0.0     0.0     0.0    0.00
     288    2100       1      12      23     2.0   100.0    1.37    88.7     0.0     0.0     0.0    0.00
     289    2100       1      13       0     3.1   100.0    2.41    80.5     0.0     0.0     0.0    0.00
     290    2100       1      13       1     4.4   100.0    4.80   170.1     0.0     0.0     0.0    0.00
     291    2100       1      13       2     5.5    99.1    5.85   168.3     0.0     0.0     0.0    0.00
     292    2100       1      13       3     5.5    99.1    6.17   167.8     0.0     0.0     0.0    0.00
     293    2100       1      13       4     5.5    99.2    6.30   148.6     0.0     0.0     0.0    0.00
     294    2100       1      13       5     5.5    99.2    6.62   148.2     0.0     0.0     0.0    0.00
     295    2100       1      13       6     5.7    98.9    6.62   148.2     0.0     0.0     0.0    0.18
     296    2100       1      13       7     5.9    98.7    6.45   138.5     0.0     0.0     0.0    0.30
     297    2100       1      13       8     6.1    98.5    6.45   138.5     0.0     0.0     0.0    0.30
     298    2100       1      13       9     6.1    98.7    5.71   139.6     0.0     0.0     0.0    0.37
     299    2100       1      13      10     6.2    99.0    4.45    99.1     3.2     3.2     0.0    0.72
     300    2100       1      13      11     6.2    99.2    3.71   100.9    15.4    15.4     0.0    0.47
     301    2100       1      13      12     6.2    99.2    3.71   100.9    25.1    25.1     0.0    0.78
     302    2100       1      13      13     6.2    99.2    3.39    64.9    43.1    43.1     0.0    0.54
     303    2100       1      13      14     6.2    99.2    3.39    64.9    29.8    29.8     0.0    0.26
     304    2100       1      13      15     6.2    99.2    3.07    65.4    13.7    13.7     0.0    0.22
     305    2100       1      13      16     6.2    99.2    2.90   347.3     5.8     5.8     0.0    0.00
     306    2100       1      13      17     6.2    99.2    2.59   345.7     0.0     0.0     0.0    0.00
     307    2100       1      13      18     6.0    99.2    2.28   343.7     0.0     0.0     0.0    0.00
     308    2100       1      13      19     5.7    99.2    2.35   307.4     0.0     0.0     0.0    0.00
     309    2100       1      13      20     5.5    99.2    2.06   304.0     0.0     0.0     0.0    0.00
     310    2100       1      13      21     5.5    98.9    2.35   307.4     0.0     0.0     0.0    0.00
     311    2100       1      13      22     5.5    98.5    3.60   258.8     0.0     0.0     0.0    0.00
     312    2100       1      13      23     5.5    98.3    3.91   259.7     0.0     0.0     0.0    0.00
     313    2100       1      14       0     5.7    97.0    4.65   261.3     0.0     0.0     0.0    0.00
     314    2100       1      14       1     5.9    95.7    4.89   289.1     0.0     0.0     0.0    0.00
     315    2100       1      14       2     6.1    94.4    5.63   290.5     0.0     0.0     0.0    0.00
     316    2100       1      14       3     5.3    96.1    4.58   288.3     0.0     0.0     0.0    0.00
     317    2100       1      14       4     4.6    97.6    4.14   212.8     0.0     0.0     0.0    0.00
     318    2100       1      14       5     3.8    99.3    3.08   213.8     0.0     0.0     0.0    0.00
     319    2100       1      14       6     4.0    99.6    3.40   213.4     0.0     0.0     0.0    0.00
     320    2100       1      14       7     4.3    99.8    3.16   157.3     0.0     0.0     0.0    0.00
     321    2100       1      14       8     4.5   100.0    3.47   155.8     0.0     0.0     0.0    0.00
     322    2100       1      14       9     5.2    98.0    4.51   152.1     0.0     0.0     0.0    0.00
     323    2100       1      14      10     6.0    96.0    5.56   149.8     2.4     2.4     0.0    0.00
     324    2100       1      14      11     6.7    94.4    6.62   148.2    12.2    12.2     0.0    0.23
     325    2100       1      14      12     6.5    96.0    7.68   147.0    22.1    22.1     0.0    0.36
     326    2100       1      14      13     6.3    97.6    8.58   136.4    14.0    14.0     0.0    0.36
     327    2100       1      14      14     6.1    99.3    9.64   135.7    14.1    14.1     0.0    0.91
     328    2100       1      14      15     6.7    99.4    8.58   136.4    11.4    11.4     0.0    2.43
     329    2100       1      14      16     7.3    99.8    8.31   193.5     6.9     6.9     0.0    3.25
     330    2100       1      14      17     7.8   100.0    7.24   194.0     0.0     0.0     0.0    2.24
     331    2100       1      14      18     7.8    99.8    6.50   194.5     0.0     0.0     0.0    0.77
     332    2100       1      14      19     7.6    99.4    5.08   140.8     0.0     0.0     0.0    0.00
     333    2100       1      14      20     7.6    99.2    4.35   142.6     0.0     0.0     0.0    0.00
     334    2100       1      14      21     7.5    99.2    4.03   143.6     0.0     0.0     0.0    0.23
     335    2100       1      14      22     7.3    99.2    2.61    25.5     0.0     0.0     0.0    0.00
     336    2100       1      14      23     7.3    99.2    2.29    24.9     0.0     0.0     0.0    0.09
     337    2100       1      15       0     7.1    99.2    3.36    26.5     0.0     0.0     0.0    0.53
     338    2100       1      15       1     7.1    99.2    4.83   341.0     0.0     0.0     0.0    0.65
     339    2100       1      15       2     6.9    99.2    5.89   342.7     0.0     0.0     0.0    0.30
     340    2100       1      15       3     6.7    96.2    8.02   344.6     0.0     0.0     0.0    0.00
     341    2100       1      15       4     6.5    93.3   10.15   345.8     0.0     0.0     0.0    0.30
     342    2100       1      15       5     6.3    90.2   12.29   346.5     0.0     0.0     0.0    0.00
     343    2100       1      15       6     6.0    90.1   10.90   346.0     0.0     0.0     0.0    0.00
     344    2100       1      15       7     5.8    90.0    9.55   334.9     0.0     0.0     0.0    0.00
     345    2100       1      15       8     5.5    90.0    8.16   334.1     0.0     0.0     0.0    0.00
     346    2100       1      15       9     5.2    90.5    7.42   333.5     0.0     0.0     0.0    0.00
     347    2100       1      15      10     4.9    91.2    7.43   292.8    11.8    11.8     0.0    0.00
     348    2100       1      15      11     4.6    91.8    6.69   292.0    52.1    24.8   234.6    0.00
     349    2100       1      15      12     4.2    93.0    4.58   288.3    82.6    52.9   200.8    0.00
     350    2100       1      15      13     3.9    94.2    2.52   278.4    60.3    59.3     6.9    0.00
     351    2100       1      15      14     3.5    95.4    0.95   222.4    39.2    39.2     0.0    0.00
     352    2100       1      15      15     4.1    95.1    2.11   190.9    20.6    20.6     0.0    0.00
     353    2100       1      15      16     4.7    94.7    3.55   182.2     3.9     3.9     0.0    0.00
     354    2100       1      15      17     5.3    94.4    4.92   178.8     0.0     0.0     0.0    0.00
     355    2100       1      15      18     5.7    95.4    5.98   177.2     0.0     0.0     0.0    0.10
     356    2100       1      15      19     6.3    96.2    6.91   167.0     0.0     0.0     0.0    0.50
     357    2100       1      15      20     6.7    97.6    7.98   166.1     0.0     0.0     0.0    1.02
     358    2100       1      15      21     6.8    98.2    6.60   167.3     0.0     0.0     0.0    0.63
     359    2100       1      15      22     6.8    98.6    5.46   245.4     0.0     0.0     0.0    0.16
     360    2100       1      15      23     6.9    99.2    4.08   243.8     0.0     0.0     0.0    0.15
     361    2100       1      16       0     6.6    99.2    4.08   243.8     0.0     0.0     0.0    0.00
     362    2100       1      16       1     6.3    99.2    4.08   243.8     0.0     0.0     0.0    0.00
     363    2100       1      16       2     6.0    99.4    4.08   243.8     0.0     0.0     0.0    0.00
     364    2100       1      16       3     6.5    99.2    4.40   244.2     0.0     0.0     0.0    0.00
     365    2100       1      16       4     6.9    99.2    4.71   187.8     0.0     0.0     0.0    0.00
     366    2100       1      16       5     7.3    99.2    5.02   187.3     0.0     0.0     0.0    0.00
     367    2100       1      16       6     7.8    98.6    6.41   185.7     0.0     0.0     0.0    0.00
     368    2100       1      16       7     8.4    98.2    8.10   211.4     0.0     0.0     0.0    0.00
     369    2100       1      16       8     8.9    97.6    9.49   211.2     0.0     0.0     0.0    0.00
     370    2100       1      16       9     8.9    96.5   10.24   211.1     0.0     0.0     0.0    1.09
     371    2100       1      16      10     8.9    95.4   10.88   211.1     1.1     1.1     0.0    0.00
     372    2100       1      16      11     8.9    94.4   11.63   211.0     8.0     8.0     0.0    0.00
     373    2100       1      16      12     9.1    92.7   11.31   211.0     6.9     6.9     0.0    0.00
     374    2100       1      16      13     9.4    91.0   10.86   238.5    12.9    12.9     0.0    0.58
     375    2100       1      16      14     9.7    89.4   10.54   238.4    41.2    41.2     0.0    0.00
     376    2100       1      16      15     9.3    86.8    9.79   238.3    28.7    28.7     0.0    0.00
     377    2100       1      16      16     8.9    84.3    9.01   256.3     9.7     9.7     0.0    0.00
     378    2100       1      16      17     8.6    81.7    8.26   256.0     0.0     0.0     0.0    0.00
     379    2100       1      16      18     8.0    80.8    7.20   255.4     0.0     0.0     0.0    0.00
     380    2100       1      16      19     7.5    79.9    6.13   254.6     0.0     0.0     0.0    0.00
     381    2100       1      16      20     6.9    79.0    5.07   253.4     0.0     0.0     0.0    0.00
     382    2100       1      16      21     6.9    81.9    5.39   253.8     0.0     0.0     0.0    0.00
     383    2100       1      16      22     6.8    84.9    5.97   228.8     0.0     0.0     0.0    0.00
     384    2100       1      16      23     6.8    87.7    6.29   228.8     0.0     0.0     0.0    0.00
     385    2100       1      17       0     6.8    87.7    6.62   228.9     0.0     0.0     0.0    0.00
     386    2100       1      17       1     6.8    87.7    6.96   246.4     0.0     0.0     0.0    0.00
     387    2100       1      17       2     6.8    87.7    7.28   246.5     0.0     0.0     0.0    0.00
     388    2100       1      17       3     6.8    83.7    8.35   247.0     0.0     0.0     0.0    0.00
     389    2100       1      17       4     6.9    79.6    9.33   256.4     0.0     0.0     0.0    0.00
     390    2100       1      17       5     7.0    75.5   10.40   256.8     0.0     0.0     0.0    0.00
     391    2100       1      17       6     6.8    74.6   10.08   256.7     0.0     0.0     0.0    0.00
     392    2100       1      17       7     6.7    73.7    9.55   265.8     0.0     0.0     0.0    0.00
     393    2100       1      17       8     6.5    72.7    9.23   265.6     0.0     0.0     0.0    0.00
     394    2100       1      17       9     6.6    73.0    8.48   265.3     0.0     0.0     0.0    0.00
     395    2100       1      17      10     6.7    73.4    7.84   264.9    14.1    14.1     0.0    0.00
     396    2100       1      17      11     6.8    73.7    7.10   264.3    52.8    25.6   219.6    0.00
     397    2100       1      17      12     7.0    72.5    7.42   264.6    87.1    39.1   310.4    0.00
     398    2100       1      17      13     7.3    71.2    7.84   264.9   102.3    37.8   417.2    0.00
     399    2100       1      17      14     7.5    70.0    8.16   265.1    89.4    33.8   443.9    0.00
     400    2100       1      17      15     6.8    73.7    7.42   264.6    53.2    53.2     0.0    0.00
     401    2100       1      17      16     6.1    77.3    7.01   237.6     9.4     9.4     0.0    0.00
     402    2100       1      17      17     5.5    81.4    6.26   237.4     0.0     0.0     0.0    0.00
     403    2100       1      17      18     5.1    85.2    5.52   237.0     0.0     0.0     0.0    0.00
     404    2100       1      17      19     4.8    89.0    4.90   228.5     0.0     0.0     0.0    0.00
     405    2100       1      17      20     4.4    92.8    4.15   228.3     0.0     0.0     0.0    0.00
     406    2100       1      17      21     4.6    92.9    3.41   227.9     0.0     0.0     0.0    0.00
     407    2100       1      17      22     4.8    93.0    2.41   180.4     0.0     0.0     0.0    0.00
     408    2100       1      17      23     5.0    93.1    1.73   189.1     0.0     0.0     0.0    0.00
     409    2100       1      18       0     5.5    94.5    3.02   176.2     0.0     0.0     0.0    0.00
     410    2100       1      18       1     5.9    96.0    4.34   162.0     0.0     0.0     0.0    0.00
     411    2100       1      18       2     6.4    97.6    5.71   159.1     0.0     0.0     0.0    0.23
     412    2100       1      18       3     6.9    98.2    6.03   158.6     0.0     0.0     0.0    1.70
     413    2100       1      18       4     7.3    98.6    6.45   158.1     0.0     0.0     0.0    1.70
     414    2100       1      18       5     7.8    99.2    6.77   157.7     0.0     0.0     0.0    2.10
     415    2100       1      18       6     8.3    98.2    8.90   155.8     0.0     0.0     0.0    9.08
     416    2100       1      18       7     8.6    97.0   11.59   201.8     0.0     0.0     0.0    2.80
     417    2100       1      18       8     9.1    96.0   13.73   201.5     0.0     0.0     0.0    2.80
